/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_273.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_273.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_273.jpg,0,0,0,28.50495
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_354.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_354.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_354.jpg,0,0,0,28.27569
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_430.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_430.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_430.jpg,0,0.05551457,0,28.04834
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_506.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_506.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_506.jpg,0,0.2363219,0,27.99091
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_575.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_575.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_575.jpg,-0.01287554,0.4896061,0,28.1215
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_653.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_653.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_653.jpg,-0.0944206,0.7244132,0,28.50133
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_725.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_725.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_725.jpg,-0.1502146,0.9405119,0,28.8984
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_805.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_805.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_805.jpg,-0.1802575,1,0,29.61002
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_882.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_882.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_882.jpg,-0.2145923,1,0,30.18536
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_29_965.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_29_965.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_29_965.jpg,0,1,0,30.1885
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_037.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_037.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_037.jpg,0,1,0,30.18959
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_117.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_117.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_117.jpg,0,1,0,30.19014
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_185.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_185.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_185.jpg,0,1,0,30.19069
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_263.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_263.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_263.jpg,0,1,0,30.19033
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_343.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_343.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_343.jpg,-0.06008584,1,0,30.18962
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_424.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_424.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_424.jpg,-0.1287554,1,0,30.18703
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_500.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_500.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_500.jpg,-0.1845494,1,0,30.18477
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_578.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_578.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_578.jpg,-0.2017167,1,0,30.18612
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_655.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_655.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_655.jpg,0,1,0,30.18946
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_722.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_722.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_722.jpg,-0.03433476,1,0,30.19026
/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/center_2019_01_06_19_05_30_790.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/left_2019_01_06_19_05_30_790.jpg,/home/marcin/Projects/self-driving/sim_data/sim_data_2/IMG/right_2019_01_06_19_05_30_790.jpg,-0.09012876,1,0,30.18959
